-83.571,9.5663,103.8,7.9793,-97.018,0.017538,147.99,21.978,2,0,0.60215,21.51,0.016311,63.332,0.070388,2.8427,0.0020133,0.60215
-80.804,2.3748,104.63,11.233,-96.739,2.1059,153.51,25.092,2,0,0.59249,21.506,0.0098286,63.112,0.060912,2.8408,0.00085532,0.50549
-82.42,2.7236,104.36,5.1504,-98.56,65.206,154.36,22.263,2,0,0.5105,21.511,0.013977,62.937,0.040049,2.8399,0.0014521,0.55556
-84.447,4.8262,103.87,3.6406,-96.684,2.4266,146.64,18.875,2,0,0.5413,21.424,0.035514,62.954,0.034397,2.8375,0.0019973,0.41304
-85.875,2.7522,103.7,3.3186,-95.643,48.515,155.47,24.291,2,0,0.43685,21.373,0.011416,62.918,0.027049,2.8359,0.00062833,0.65116
-86.042,2.0816,103.81,3.4024,-96.396,4.0725,150.17,21.843,2,0,0.68205,21.34,0.01216,62.911,0.024092,2.8353,0.0012535,0.96
-85.8,2.2933,103.31,2.6143,-100.62,134.5,146.44,24.407,2,0,0.954,21.377,0.0077174,62.819,0.018658,2.8343,0.0019626,0.9
-86.34,1.8416,102.72,4.7533,-101.06,159.63,150.84,26.936,2,0,0.90216,21.373,0.0071207,62.8,0.014497,2.8322,0.0018705,0.92157
-87.896,1.8433,100.69,14.382,-96,53.25,146.94,19.048,2,0,0.92541,21.334,0.018539,62.829,0.026265,2.8312,0.0011126,0.96
-87,2.087,101.94,5.5392,-95.457,17.987,141.94,23.226,2,0,0.95246,21.275,0.017906,62.91,0.02559,2.8309,0.00035586,0.88462
-87.244,1.7403,101.18,6.8573,-95.978,3.1328,149.33,26.667,2,0,0.88615,21.218,0.021837,62.98,0.029206,2.8308,4.7684e-07,0.9
-87.775,1.7251,100.04,17.468,-103.51,232.5,153.31,19.512,2,0,0.91,21.151,0.021228,63.055,0.029595,2.8307,0.00048279,1
-87.354,1.7287,100.65,11.812,-96,53.25,150.34,24.161,2,0,0.99411,21.081,0.026523,63.145,0.040061,2.8297,0.0016448,0.94118
-87.551,2.0433,100.63,14.6,-97.02,0.019991,157.86,24.08,2,0,0.94506,21.032,0.0124,63.212,0.012847,2.8284,0.0017499,0.97999
-87.571,2.3674,101.2,8.938,-100.02,127.37,154.15,26.578,2,0,0.97807,20.988,0.012067,63.251,0.016304,2.8267,0.0014517,0.96078
-88.833,1.3056,97.917,15.618,-97.042,0.03993,151.35,24.324,2,0,0.95882,20.993,0.0075002,63.217,0.014136,2.8261,0.00059057,0.94118
-88.429,1.6326,98.082,22.606,-95.939,52.017,156.7,24.742,2,0,0.94706,20.949,0.016367,63.276,0.031739,2.8258,0.00076628,1
-88.313,1.2982,99.542,13.082,-96.854,0.7079,150.34,18.792,2,0,0.99412,20.919,0.0096625,63.326,0.014765,2.8251,0.0017526,0.94117
-88.239,0.96456,99.326,12.915,-101.41,159.72,142.28,18.792,2,0,0.93906,20.913,0.0080407,63.325,0.013652,2.8232,0.0021163,0.92
-88.383,1.1299,99.638,11.465,-101.15,157.06,144.26,20.984,2,0,0.91838,20.929,0.0093668,63.287,0.018514,2.8217,0.001307,0.90384
-88.271,1.4058,99.375,10.026,-96.604,2.1975,152.9,21.843,2,0,0.90946,20.89,0.015206,63.364,0.026367,2.8213,0.00089908,0.96
-87.911,1.5921,101.09,5.8588,-95.889,56.632,136.91,18.792,2,0,0.95224,20.832,0.021823,63.464,0.03776,2.821,1.1921e-06,0.88236
-88.292,1.2899,99.083,10.118,-107.92,326.04,148.97,19.31,2,0,0.89208,20.802,0.0097869,63.521,0.013819,2.821,0.00034849,0.97959
-88.28,1.4416,99.22,13.292,-100.28,123.72,150.84,16.162,2,0,0.97967,20.757,0.014288,63.599,0.030071,2.8206,0.0011641,0.98039
-88.041,1.9983,99.123,16.311,-100.14,128.12,149.83,21.405,2,0,0.97843,20.718,0.011699,63.674,0.023179,2.8191,0.0019718,0.96078
-88.22,0.9716,99.86,11.4,-95.8,51.36,157.29,24.407,2,0,0.96471,20.689,0.013212,63.721,0.0228,2.8178,0.0018544,1
-88.58,1.1236,98.7,15.33,-96.52,3.7696,153.14,23.762,2,0,0.99615,20.63,0.019795,63.819,0.038898,2.8166,0.0011641,0.96153
-88.375,1.0677,98.625,16.109,-94.979,11.812,151.5,23.92,2,0,0.9595,20.564,0.022055,63.936,0.036663,2.8162,4.7684e-07,0.94118
-88.633,0.9671,97.102,36.296,-96.592,1.8742,158.36,27.304,2,0,0.94506,20.482,0.025815,64.077,0.047224,2.816,0.00058496,0.98
-88.872,0.91987,97.66,25.033,-99.404,192.62,152.25,24.913,2,0,0.976,20.403,0.02123,64.214,0.034849,2.815,0.0018058,0.94
-89,2,96.5,30.728,-103.54,252.07,144.97,18.792,2,0,0.9362,20.344,0.014382,64.325,0.034525,2.8124,0.0015012,0.90196
-88.76,0.9024,98.06,13.816,-103.02,207.38,160,26.667,2,0,0.91176,20.323,0.0083524,64.363,0.0085114,2.8117,0.001019,1
-89.24,1.9824,96.08,32.114,-97,0,156.81,23.92,2,0,0.99804,20.312,0.010392,64.389,0.019879,2.8113,4.7684e-07,0.98039
-89.333,1.1806,96.646,40.77,-100.33,257.56,150.99,23.841,2,0,0.97647,20.278,0.014812,64.465,0.026412,2.8113,0.00034849,0.94117
-88.681,2.0471,97.277,29.647,-100.47,129.31,141.81,18.729,2,0,0.93921,20.246,0.0079204,64.537,0.020855,2.811,0.0009573,0.92157
-89.615,0.96745,95.558,21.093,-97.096,0.086907,155.78,21.122,2,0,0.92941,20.208,0.016742,64.615,0.040441,2.8098,0.0016058,1
-89.711,1.0943,94.156,28.354,-97,0,136.91,18.792,2,0,0.98824,20.145,0.019278,64.747,0.034667,2.8085,0.0019782,0.88235
-89.787,1.1037,94.085,39.014,-98.362,208.15,148.65,18.919,2,0,0.89003,20.087,0.019709,64.863,0.035806,2.8073,0.001472,0.95918
-89.333,1.1634,95.863,27.805,-96.51,3.6617,159.47,26.578,2,0,0.96326,20.035,0.016847,64.977,0.033782,2.8067,0.00078606,1
-89.551,1.2678,94.694,35.355,-99.755,132.84,151.14,23.453,2,0,0.99608,20.002,0.0094057,65.062,0.024489,2.8061,0.0010619,0.96079
-89.979,1.3121,92.542,50.498,-96.167,4.8056,157.89,23.684,2,0,0.95883,19.954,0.022158,65.165,0.044464,2.8052,0.0014098,0.94118
-89.66,0.8644,95.38,22.756,-96.32,5.5776,164.86,27.027,2,0,0.94706,19.896,0.013712,65.28,0.024989,2.8037,0.0014878,0.99999
-89.761,1.0515,94.63,41.407,-96.696,156.21,154.05,24.324,2,0,0.99019,19.86,0.01197,65.364,0.030231,2.8026,0.0013171,0.90196
-90.087,1.6881,91.37,63.929,-96.543,1.1611,145.95,24.324,2,0,0.90376,19.824,0.01313,65.459,0.032319,2.8017,0.00060499,0.92
-89.604,2.0308,93.917,59.243,-96.771,0.59332,151.72,19.31,2,0,0.924,19.776,0.01254,65.58,0.038676,2.8015,1.9074e-06,0.96001
-89.936,0.78316,92.915,48.929,-97,0,154.05,27.027,2,0,0.95616,19.742,0.011338,65.666,0.024491,2.801,0.0011951,0.92157
-89.833,1.5139,92.292,54.832,-96.021,53.312,150.17,19.113,2,0,0.92541,19.724,0.0078618,65.73,0.019917,2.7997,0.0021559,0.96
-90.204,0.93794,90.674,40.342,-101.2,150.61,149.83,18.729,2,0,0.96008,19.691,0.014796,65.82,0.035597,2.7979,0.001978,0.96079
-90.511,0.97329,89.17,58.694,-97,0,153.14,26.403,2,0,0.95687,19.634,0.020394,65.96,0.040064,2.7968,0.00059645,0.92157
-90.326,0.87297,90.837,43.932,-99.49,96.781,146.89,20.984,2,0,0.92549,19.582,0.016355,66.081,0.034182,2.7966,0.000493,0.96078
-90.273,1.1074,91.704,53.754,-97,0,137.37,18.855,2,0,0.95098,19.533,0.016064,66.205,0.030564,2.7965,0.00061514,0.86274
-89.954,0.83505,91.605,49.262,-103.16,224.23,140.54,24.324,2,0,0.86247,19.504,0.0094754,66.28,0.023568,2.7953,0.001693,0.86
-89.9,1.25,93.26,44.552,-96.34,2.9844,153.02,21.477,2,0,0.87204,19.481,0.0074862,66.352,0.019802,2.794,0.0017764,0.98039
-89.92,0.8736,92.66,30.024,-99,176.08,156.23,24.242,2,0,0.98039,19.473,0.0072803,66.394,0.01527,2.7927,0.0015347,0.98039
-90.275,1.6109,90.373,70.351,-99.216,176.37,160.54,24.08,2,0,0.98235,19.467,0.009218,66.43,0.025777,2.7918,0.00033827,1
-90.063,0.72526,92.75,25.646,-92.771,20.385,155.7,26.846,2,0,0.99412,19.436,0.011856,66.514,0.028841,2.7916,0.00059063,0.94117
-90.42,0.6836,91.32,40.938,-96.26,4.9524,155.18,24.08,2,0,0.9451,19.419,0.0069312,66.591,0.017205,2.7916,0.00075757,0.9804
