-83.023,12.348,103.58,17.034,-96.558,1.549,415.19,282.1,3,0,0.46237,21.73,0.013801,59.999,0.062087,2.8211,0.00036925,0.46237
-81.694,6.294,104.39,9.7068,-97,0,425.88,297.23,3,0,0.46997,21.749,0.013156,59.801,0.055224,2.8204,0.0010772,0.53846
-59.2,1.8933,97.622,2.8573,-96,0.66667,425.28,294.42,3,0,0.53407,21.796,0.0122,59.617,0.046249,2.8187,0.0012553,0.4945
-84.596,6.0869,103.48,5.9804,-96.981,0.13425,414,287.29,3,0,0.50158,21.745,0.033598,59.622,0.032468,2.8168,0.0010823,0.56522
-58.977,2.4313,97.136,3.2996,-94.659,10.679,428.33,296.67,3,0,0.56108,21.669,0.0086843,59.659,0.014816,2.8154,0.0012288,0.52381
-58.422,2.5551,97.444,3.5802,-96.178,0.14617,424.16,300.67,3,0,0.56327,21.642,0.0074828,59.666,0.015089,2.8144,0.0013013,0.91837
-86.277,1.9022,102.87,4.9624,-97,0,434.67,309.33,3,0,0.91869,21.668,0.010647,59.608,0.021803,2.8132,0.0012263,0.92157
-86.348,1.9225,102.7,4.9509,-97.065,0.060963,424.16,297.99,3,0,0.91961,21.68,0.0084673,59.583,0.010832,2.8122,0.0011908,0.90196
-87.694,2.3349,101.14,8.5714,-95.694,52.253,418.92,289.19,3,0,0.90977,21.661,0.011472,59.604,0.023288,2.8117,0.0010657,0.98
-86.96,1.9184,101.66,9.9044,-96.04,4.5984,410.6,275.5,3,0,0.97815,21.626,0.014527,59.667,0.025355,2.8112,0.00059571,0.96154
-87.625,2.2344,100.38,10.609,-96.833,0.30556,425.76,298.31,3,0,0.9595,21.573,0.017499,59.727,0.021676,2.8106,0.0010844,0.94118
-87.457,2.0307,101.04,10.52,-96.478,1.5539,433.33,302.78,3,0,0.94094,21.537,0.016292,59.782,0.026016,2.81,0.0013177,0.93877
-87.66,1.5444,100.52,10.21,-94.46,52.528,426.67,293.33,3,0,0.94293,21.488,0.022411,59.852,0.031915,2.8089,0.0012432,0.98039
-87.51,1.8417,100.69,11.233,-96.674,1.1995,432.21,300.67,3,0,0.97843,21.435,0.010899,59.932,0.016452,2.8084,0.0010898,0.96078
-87.745,2.2752,100.17,31.929,-95.936,5.464,417.16,293.07,3,0,0.95871,21.397,0.012928,59.996,0.024575,2.8073,0.0012884,0.94
-88.553,1.1408,99.277,9.349,-97.064,0.059755,406.64,284.39,3,0,0.93816,21.386,0.010428,60.015,0.013964,2.8061,0.0015246,0.92157
-88.745,0.95609,98.553,15.864,-95.532,54.589,419.31,289.66,3,0,0.92341,21.348,0.019374,60.074,0.026483,2.8045,0.0012268,0.94
-88.75,1.2708,97.833,17.472,-96.5,1.625,421.48,292.62,3,0,0.942,21.315,0.0095654,60.137,0.016182,2.8039,0.00093259,0.96
-88.204,1.7134,99.02,18.346,-97.184,0.14994,428.87,294.16,3,0,0.962,21.308,0.0091861,60.156,0.015371,2.8035,0.00098751,0.98
-88.298,1.3581,99.149,12.339,-97,0,407.89,292.11,3,0,0.97238,21.319,0.011529,60.143,0.007529,2.8028,0.0012248,0.90384
-88.065,1.2349,100.2,9.94,-95.217,57.648,421.77,296.6,3,0,0.90546,21.295,0.013941,60.198,0.020313,2.8018,0.00091729,0.92
-88.213,1.9973,99.064,17.038,-96.447,1.8642,416.33,285.71,3,0,0.922,21.254,0.013314,60.274,0.027633,2.801,0.0015634,0.94
-88.469,1.5144,99.877,11.373,-97.204,0.16243,421.48,281.88,3,0,0.94208,21.221,0.012719,60.345,0.020465,2.8,0.002014,0.96078
-88.583,1.1597,98.5,23.5,-97.25,0.1875,415.02,289.42,3,0,0.96071,21.172,0.020841,60.432,0.033803,2.798,0.0019262,0.96
-87.755,2.2257,100.71,14.408,-96.633,5.212,425.25,295.02,3,0,0.96008,21.134,0.015386,60.519,0.025444,2.7972,0.0010181,0.96078
-88.204,1.1828,98.592,16.323,-96.265,52.848,422.74,288.96,3,0,0.96078,21.094,0.01561,60.59,0.027122,2.7967,0.00084799,0.96078
-88.756,1.1625,97.956,17.376,-95.978,6.5551,421.77,299.32,3,0,0.95471,21.036,0.022059,60.691,0.034695,2.7963,0.0008845,0.9
-88.532,0.92983,99.021,13.255,-97.34,1.2458,421.62,297.3,3,0,0.90215,20.98,0.018102,60.794,0.029506,2.7954,0.00122,0.92157
-88.667,1.5556,98.467,21.849,-97.267,0.19555,426.3,304.5,3,0,0.91942,20.922,0.022439,60.907,0.037367,2.7951,0.0012764,0.9
-89.021,1.1037,97.625,17.943,-95.938,55.059,431.83,298.96,3,0,0.906,20.856,0.019773,61.02,0.028682,2.7936,0.0012441,0.96
-88.875,1.0677,97.833,14.889,-97.229,1.4267,430.36,303.63,3,0,0.95631,20.804,0.014066,61.116,0.030798,2.793,0.0013177,0.92307
-88.915,1.014,97.128,18.835,-97.234,1.2005,425.59,296.3,3,0,0.92476,20.766,0.013457,61.2,0.025866,2.7923,0.0011491,0.94
-89.417,1.8681,95.792,55.457,-96.75,4.3542,418.92,291.89,3,0,0.94012,20.73,0.011085,61.285,0.024794,2.7919,0.00069694,0.94118
-89.32,1.0576,95.46,50.008,-96,54.16,420.07,283.61,3,0,0.9451,20.698,0.01553,61.364,0.02783,2.7915,0.0007929,0.98039
-88.766,1.1154,97.043,27.743,-97.468,0.88727,423.38,301.3,3,0,0.97451,20.66,0.012289,61.458,0.024226,2.7909,0.0011724,0.92157
-89.729,1.4058,94.271,28.989,-97.229,0.55165,410.46,282.35,3,0,0.92172,20.631,0.013293,61.532,0.026746,2.79,0.0013856,0.92308
-89.681,1.6216,94.596,46.411,-97.596,0.75147,398.69,272.79,3,0,0.92116,20.589,0.014267,61.625,0.03269,2.7887,0.0016868,0.90384
-89.702,1.1879,94.277,34.115,-96.319,56.643,439.16,304.9,3,0,0.91137,20.544,0.013749,61.734,0.036143,2.7876,0.002133,0.97917
-89.479,1.2079,94.375,34.568,-97.354,1.6454,410.96,284.93,3,0,0.97921,20.489,0.016233,61.85,0.035234,2.7857,0.0028657,0.97959
-89.783,1.8223,93.239,54.095,-96.717,5.9419,402.7,278.38,3,0,0.97183,20.439,0.010419,61.957,0.028017,2.7846,0.0022119,0.90197
-90.192,1.4314,90.404,50.539,-96.979,4.4464,423.84,296.69,3,0,0.90215,20.406,0.012974,62.054,0.030762,2.7823,0.0011248,0.90385
-89.694,1.4369,95.306,33.396,-96.571,53.673,434.13,300.34,3,0,0.91147,20.367,0.014254,62.163,0.033681,2.782,7.1526e-07,0.98001
-89.816,1.1703,92.735,44.562,-97.592,0.44564,422.22,288.89,3,0,0.982,20.327,0.013248,62.268,0.034717,2.782,7.1526e-07,0.99999
-90.208,0.78993,91.729,56.281,-97.854,0.12456,426.12,296.91,3,0,0.996,20.287,0.013344,62.373,0.031287,2.782,7.1526e-07,0.96001
