-82.615,8.0059,104.19,7.04,-96.192,0.15532,1383.7,1212.3,1,0,0.56522,21.802,0.014919,60.467,0.035401,2.8968,0.0015104,0.56522
-81.133,2.9156,105.07,1.8844,-96.044,1.2869,1367.9,1232.1,1,0,0.55708,21.785,0.0083323,60.357,0.025148,2.895,0.0012413,0.48387
-82.283,1.6369,104.96,2.791,-95.755,1.9587,1356.9,1227.3,1,0,0.49373,21.768,0.011311,60.277,0.016208,2.8932,0.0016823,0.58242
-84.774,5.9865,103.21,7.3343,-95.679,4.4066,1361.9,1234.8,1,0,0.58242,21.7,0.022982,60.304,0.026336,2.8909,0.0016005,0.58242
-85.426,3.904,103.17,7.0349,-93.872,59.856,1376.5,1248.6,1,0,0.57883,21.659,0.0089005,60.296,0.014885,2.8894,0.00050434,0.54651
-86.229,1.9267,103.25,2.6458,-96.188,0.15234,1346.2,1219.3,1,0,0.58786,21.64,0.0085362,60.297,0.010813,2.8889,0.00099091,0.96
-86.104,1.9267,103.38,4.526,-96.25,0.1875,1365.3,1248,1,0,0.95812,21.648,0.0094275,60.24,0.024317,2.8876,0.0010565,0.94118
-85.957,1.6152,103.34,4.4799,-95.489,5.3563,1343.6,1218.1,1,0,0.94298,21.649,0.0070304,60.217,0.015367,2.887,0.0010067,0.95918
-87.875,1.8594,99.792,34.915,-95.396,52.156,1350.2,1209.3,1,0,0.95738,21.629,0.013044,60.226,0.020372,2.8862,0.0013325,0.94117
-87.478,1.5974,101.22,7.8223,-96.37,0.23299,1302.3,1190.9,1,0,0.93552,21.593,0.013493,60.277,0.019873,2.8852,0.0012907,0.88462
-87.898,1.4386,100.9,11.275,-95.653,4.1041,1386.3,1249.3,1,0,0.89415,21.551,0.014656,60.334,0.022027,2.884,0.0012054,0.98
-87.313,1.7148,100.96,7.2066,-95.958,0.4566,1374.1,1246.3,1,0,0.978,21.506,0.019973,60.397,0.020999,2.8832,0.0014003,0.96
-87.563,1.7044,101.38,6.901,-95.354,52.062,1342.2,1222.6,1,0,0.95812,21.458,0.018366,60.458,0.023305,2.8821,0.0013177,0.94118
-87.521,2.4996,100.4,13.489,-96.208,0.16493,1387,1247.8,1,0,0.94306,21.412,0.011242,60.517,0.015307,2.8812,0.0012819,0.96
-87.604,3.0308,100.85,18,-96.271,0.19748,1358.6,1217.6,1,0,0.96,21.376,0.013788,60.56,0.015062,2.8802,0.0012158,0.96
-88.54,1.4084,98.32,22.218,-96.32,0.2176,1354.7,1216,1,0,0.96204,21.363,0.0086741,60.57,0.0083558,2.8795,0.00075763,0.98039
-88.438,1.4128,99.063,20.809,-95.333,52.014,1385.8,1255.6,1,0,0.97835,21.327,0.017046,60.606,0.027989,2.8789,0.0012359,0.96
-88.313,1.2982,99.667,9.8472,-96.188,0.15234,1362.2,1235.1,1,0,0.95812,21.288,0.0096258,60.675,0.015817,2.8776,0.0011503,0.94118
-88.271,1.3642,99.688,9.8815,-94.75,9.2708,1378.2,1232.3,1,0,0.94502,21.271,0.0074741,60.69,0.012022,2.8768,0.0014378,0.97959
-88,2.0909,99.568,14.973,-96.068,2.109,1357.6,1228.3,1,0,0.96791,21.276,0.0078039,60.673,0.013717,2.8754,0.0010867,0.86274
-88.3,1.05,99.9,8.73,-95.96,0.4384,1345,1208.1,1,0,0.87451,21.248,0.0087171,60.716,0.02097,2.8746,0.0010765,0.98039
-87.935,1.7131,99.5,14.294,-93.5,59.25,1338.7,1212.1,1,0,0.97255,21.225,0.0099434,60.754,0.019046,2.874,0.0012371,0.90196
-87.915,1.8225,99.872,19.728,-95.489,5.5265,1353.2,1225.8,1,0,0.90577,21.201,0.012025,60.797,0.015405,2.8731,0.0014375,0.94
-88.553,1.7365,99,20.128,-96.17,0.14124,1387.6,1249.7,1,0,0.94,21.173,0.010502,60.849,0.023734,2.8719,0.0015389,0.94
-87.956,2.4425,99.289,15.85,-94.911,9.1032,1360,1237.3,1,0,0.936,21.144,0.010413,60.907,0.014824,2.8712,0.0012124,0.9
-88.367,1.7018,99.061,15.731,-96.755,143.49,1346.4,1207.8,1,0,0.90608,21.114,0.010438,60.945,0.017843,2.8705,0.0010772,0.96078
-88.6,1,98.58,11.444,-96,0,1335.1,1202.6,1,0,0.96274,21.073,0.018809,61.015,0.027405,2.8699,0.00084523,0.98039
-88.532,0.84473,98.681,18.643,-94.681,14.558,1380.1,1242.4,1,0,0.97273,21.021,0.016555,61.108,0.028843,2.8695,0.00086869,0.90385
-88.796,1.1012,98.204,21.428,-96.714,835.39,1385.8,1233.9,1,0,0.91146,20.96,0.019374,61.208,0.035876,2.8685,0.0012136,0.98
-88.653,0.96127,98.184,13.334,-93.612,62.972,1376.6,1241.4,1,0,0.98,20.901,0.015703,61.306,0.024809,2.8678,0.0012419,0.98
-88.87,1.3743,97.478,33.423,-96.261,0.19282,1368.8,1233.2,1,0,0.974,20.855,0.011371,61.393,0.023815,2.8672,0.0012281,0.92
-88.938,1.3503,97.75,20.813,-99.854,129.08,1369.9,1238.8,1,0,0.92211,20.821,0.012288,61.456,0.016862,2.866,0.0012931,0.94118
-89.388,1.5843,96.408,23.874,-95.714,1.3469,1404.7,1228.5,1,0,0.94506,20.794,0.0098589,61.505,0.017204,2.865,0.00092089,0.97999
-89.442,1.7467,94.538,33.095,-95.308,48.098,1375.6,1190.8,1,0,0.98199,20.767,0.015825,61.564,0.021105,2.864,0.0012054,0.99999
-88.83,2.0561,98.553,17.269,-95.192,6.1974,1382.8,1213.2,1,0,0.99215,20.715,0.015132,61.644,0.025781,2.8628,0.0013154,0.92157
-89.78,1.5316,93.96,48.998,-96.08,0.0736,1401.3,1189.4,1,0,0.92557,20.673,0.013273,61.719,0.024883,2.862,0.0014874,0.96154
-89.404,1.3472,95.532,28.547,-96.255,0.19013,1380.1,1192.1,1,0,0.95754,20.639,0.013623,61.788,0.024212,2.8608,0.001202,0.92156
